provider_name,address,PRVDR_NUM,state,zip,SRVY_DT,SRVY_CYC_CD,DFCNCY_TAG_NUM,tagcount_lastsurv,tagcount_complaint
KINDRED AT HOME,5111 N 12TH AVE STE A,107792,FL,32504,2019-03-08,Standard,G-0548,3.0,
KINDRED AT HOME,5111 N 12TH AVE STE A,107792,FL,32504,2019-03-08,Standard,G-0572,3.0,
KINDRED AT HOME,5111 N 12TH AVE STE A,107792,FL,32504,2019-03-08,Standard,G-0702,3.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,E-0006,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,E-0013,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,E-0029,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,E-0032,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,E-0037,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,E-0039,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,G-0536,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,G-0574,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,G-0578,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,G-0710,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,G-0716,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,G-0808,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,G-0812,14.0,
"PROFESSIONAL HOME SERVICES, INC.","6001 NW 153RD ST, STE 152",107793,FL,33014,2018-12-06,Standard,G-0818,14.0,
PINNACLE HOME CARE INC,2505 SEVEN SPRINGS BLVD,107797,FL,34655,2016-09-21,Standard,G-0158,4.0,
PINNACLE HOME CARE INC,2505 SEVEN SPRINGS BLVD,107797,FL,34655,2016-09-21,Standard,G-0170,4.0,
PINNACLE HOME CARE INC,2505 SEVEN SPRINGS BLVD,107797,FL,34655,2016-09-21,Standard,G-0440,4.0,
PINNACLE HOME CARE INC,2505 SEVEN SPRINGS BLVD,107797,FL,34655,2016-09-21,Standard,G-0606,4.0,
DIAMOND HOME HEALTH,1240 MARBELLA PLAZA DR STE 120,108002,FL,33619,2018-06-27,Standard,G-0406,3.0,
DIAMOND HOME HEALTH,1240 MARBELLA PLAZA DR STE 120,108002,FL,33619,2018-06-27,Standard,G-0488,3.0,
DIAMOND HOME HEALTH,1240 MARBELLA PLAZA DR STE 120,108002,FL,33619,2018-06-27,Standard,G-0578,3.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0101,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0110,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0169,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0176,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0180,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0384,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0412,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0418,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0434,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0536,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0590,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0606,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0808,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0982,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-0984,16.0,
AAA HOME HEALTH SERVICES INC,2929 SW 3RD AVE STE 520,108015,FL,33169,2017-11-16,Standard,G-1022,16.0,
PREMIUM HOME HEALTH CARE INC,2760 SW 97TH AVE APT 107,108021,FL,33165,2018-10-24,Standard,E-0006,6.0,
PREMIUM HOME HEALTH CARE INC,2760 SW 97TH AVE APT 107,108021,FL,33165,2018-10-24,Standard,E-0037,6.0,
PREMIUM HOME HEALTH CARE INC,2760 SW 97TH AVE APT 107,108021,FL,33165,2018-10-24,Standard,E-0039,6.0,
PREMIUM HOME HEALTH CARE INC,2760 SW 97TH AVE APT 107,108021,FL,33165,2018-10-24,Standard,G-0574,6.0,
PREMIUM HOME HEALTH CARE INC,2760 SW 97TH AVE APT 107,108021,FL,33165,2018-10-24,Standard,G-0768,6.0,
PREMIUM HOME HEALTH CARE INC,2760 SW 97TH AVE APT 107,108021,FL,33165,2018-10-24,Standard,G-1014,6.0,
NIRVANA HEALTH SERVICES INC,428 N DONNELY ST STE 5,108027,FL,32757,2017-11-16,Standard,G-0158,2.0,
NIRVANA HEALTH SERVICES INC,428 N DONNELY ST STE 5,108027,FL,32757,2017-11-16,Standard,G-0984,2.0,
MEDERI CARETENDERS,3800 W EAU GALLIE BLVD STE 103,108030,FL,32934,2018-08-02,Standard,G-0548,3.0,
MEDERI CARETENDERS,3800 W EAU GALLIE BLVD STE 103,108030,FL,32934,2018-08-02,Standard,G-0580,3.0,
MEDERI CARETENDERS,3800 W EAU GALLIE BLVD STE 103,108030,FL,32934,2018-08-02,Standard,G-1014,3.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,E-0006,13.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,E-0009,13.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,E-0023,13.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,E-0024,13.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,E-0036,13.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,E-0037,13.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,E-0039,13.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,G-0446,13.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,G-0574,13.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,G-0768,13.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,G-0808,13.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,G-0812,13.0,
ALEYDA'S HOME CARE INC,725 71ST ST STE 200,108031,FL,33141,2019-02-21,Standard,G-0818,13.0,
"SOUTH FLORIDA PEDIATRIC HOMECARE, INC.",2452 N UNIVERSITY DR,108038,FL,33024,2016-11-30,Standard,G-0158,2.0,
"SOUTH FLORIDA PEDIATRIC HOMECARE, INC.",2452 N UNIVERSITY DR,108038,FL,33024,2016-11-30,Standard,G-0606,2.0,
FIRSTAT NURSING SERVICES,1801 LEE RD STE 130,108039,FL,32789,2018-06-14,Standard,G-0574,3.0,5.0
FIRSTAT NURSING SERVICES,1801 LEE RD STE 130,108039,FL,32789,2018-06-14,Standard,G-0798,3.0,5.0
FIRSTAT NURSING SERVICES,1801 LEE RD STE 130,108039,FL,32789,2018-06-14,Standard,G-0800,3.0,5.0
FIRSTAT NURSING SERVICES,1801 LEE RD STE 130,108039,FL,32789,2019-03-06,Complaint,G-0610,,5.0
FIRSTAT NURSING SERVICES,1801 LEE RD STE 130,108039,FL,32789,2019-03-06,Complaint,G-0614,,5.0
FIRSTAT NURSING SERVICES,1801 LEE RD STE 130,108039,FL,32789,2019-03-06,Complaint,G-0686,,5.0
FIRSTAT NURSING SERVICES,1801 LEE RD STE 130,108039,FL,32789,2019-03-06,Complaint,G-0710,,5.0
FIRSTAT NURSING SERVICES,1801 LEE RD STE 130,108039,FL,32789,2019-03-06,Complaint,G-1024,,5.0
MEDICAL SERVICES OF AMERICA HOME HEALTH,1209 TECH BLVD STE 202,108040,FL,33619,2017-07-06,Standard,G-0536,1.0,
KINDRED AT HOME,900 MAIN ST STE 301,108045,FL,32159,2019-02-08,Standard,G-0436,1.0,
FLORIDA HOME HEALTH,201 2ND ST E,108049,FL,34208,2017-07-13,Standard,G-0948,2.0,
FLORIDA HOME HEALTH,201 2ND ST E,108049,FL,34208,2017-07-13,Standard,G-0984,2.0,
LUMAR'S HEALTH CARE CORP.,8725 NW 18 TER  STE 102,108050,FL,33172,2018-07-12,Standard,E-0006,9.0,
LUMAR'S HEALTH CARE CORP.,8725 NW 18 TER  STE 102,108050,FL,33172,2018-07-12,Standard,E-0030,9.0,
LUMAR'S HEALTH CARE CORP.,8725 NW 18 TER  STE 102,108050,FL,33172,2018-07-12,Standard,E-0032,9.0,
LUMAR'S HEALTH CARE CORP.,8725 NW 18 TER  STE 102,108050,FL,33172,2018-07-12,Standard,E-0037,9.0,
LUMAR'S HEALTH CARE CORP.,8725 NW 18 TER  STE 102,108050,FL,33172,2018-07-12,Standard,G-0574,9.0,
LUMAR'S HEALTH CARE CORP.,8725 NW 18 TER  STE 102,108050,FL,33172,2018-07-12,Standard,G-0606,9.0,
LUMAR'S HEALTH CARE CORP.,8725 NW 18 TER  STE 102,108050,FL,33172,2018-07-12,Standard,G-0682,9.0,
LUMAR'S HEALTH CARE CORP.,8725 NW 18 TER  STE 102,108050,FL,33172,2018-07-12,Standard,G-0808,9.0,
LUMAR'S HEALTH CARE CORP.,8725 NW 18 TER  STE 102,108050,FL,33172,2018-07-12,Standard,G-0984,9.0,
"ELDERLY HEALTH HOME CARE, INC",665 MILLER DR,108052,FL,33166,2018-10-04,Standard,G-0536,6.0,
"ELDERLY HEALTH HOME CARE, INC",665 MILLER DR,108052,FL,33166,2018-10-04,Standard,G-0574,6.0,
"ELDERLY HEALTH HOME CARE, INC",665 MILLER DR,108052,FL,33166,2018-10-04,Standard,G-0682,6.0,
"ELDERLY HEALTH HOME CARE, INC",665 MILLER DR,108052,FL,33166,2018-10-04,Standard,G-0808,6.0,
"ELDERLY HEALTH HOME CARE, INC",665 MILLER DR,108052,FL,33166,2018-10-04,Standard,G-0984,6.0,
"ELDERLY HEALTH HOME CARE, INC",665 MILLER DR,108052,FL,33166,2018-10-04,Standard,G-1014,6.0,
MEDICAL SERVICES OF AMERICA HOME HEALTH,8641 BAYPINE RD STE 1,108059,FL,32256,2016-09-09,Standard,G-0152,7.0,
MEDICAL SERVICES OF AMERICA HOME HEALTH,8641 BAYPINE RD STE 1,108059,FL,32256,2016-09-09,Standard,G-0158,7.0,
MEDICAL SERVICES OF AMERICA HOME HEALTH,8641 BAYPINE RD STE 1,108059,FL,32256,2016-09-09,Standard,G-0178,7.0,
MEDICAL SERVICES OF AMERICA HOME HEALTH,8641 BAYPINE RD STE 1,108059,FL,32256,2016-09-09,Standard,G-0188,7.0,
MEDICAL SERVICES OF AMERICA HOME HEALTH,8641 BAYPINE RD STE 1,108059,FL,32256,2016-09-09,Standard,G-0590,7.0,
MEDICAL SERVICES OF AMERICA HOME HEALTH,8641 BAYPINE RD STE 1,108059,FL,32256,2016-09-09,Standard,G-0606,7.0,
MEDICAL SERVICES OF AMERICA HOME HEALTH,8641 BAYPINE RD STE 1,108059,FL,32256,2016-09-09,Standard,G-0808,7.0,
BIG LAKE HOME HEALTH SERVICES INC,111 NE 11TH STREET,108060,FL,34972,2019-05-03,Standard,G-0574,1.0,
ANGELS CARE HOME HEALTH,4801 GEORGE RD STE 190,108063,FL,33634,2018-09-28,Standard,E-0031,5.0,
ANGELS CARE HOME HEALTH,4801 GEORGE RD STE 190,108063,FL,33634,2018-09-28,Standard,G-0574,5.0,
ANGELS CARE HOME HEALTH,4801 GEORGE RD STE 190,108063,FL,33634,2018-09-28,Standard,G-0578,5.0,
ANGELS CARE HOME HEALTH,4801 GEORGE RD STE 190,108063,FL,33634,2018-09-28,Standard,G-0710,5.0,
ANGELS CARE HOME HEALTH,4801 GEORGE RD STE 190,108063,FL,33634,2018-09-28,Standard,G-1010,5.0,
APEX HOME HEALTHCARE,6789 SOUTHPOINT PKWY STE 200,108067,FL,32216,2016-09-15,Standard,G-0158,5.0,
APEX HOME HEALTHCARE,6789 SOUTHPOINT PKWY STE 200,108067,FL,32216,2016-09-15,Standard,G-0188,5.0,
APEX HOME HEALTHCARE,6789 SOUTHPOINT PKWY STE 200,108067,FL,32216,2016-09-15,Standard,G-0546,5.0,
APEX HOME HEALTHCARE,6789 SOUTHPOINT PKWY STE 200,108067,FL,32216,2016-09-15,Standard,G-0590,5.0,
APEX HOME HEALTHCARE,6789 SOUTHPOINT PKWY STE 200,108067,FL,32216,2016-09-15,Standard,G-0606,5.0,
PINNACLE HOME CARE OF SPRING HILL INC,5286 APPLEGATE DR,108068,FL,34606,2018-05-10,Standard,G-0660,1.0,
HOSPITAL WITHOUT WALLS,"1200 S FEDERAL HWY, STE 205",108069,FL,33435,2016-12-01,Standard,G-0580,2.0,
HOSPITAL WITHOUT WALLS,"1200 S FEDERAL HWY, STE 205",108069,FL,33435,2016-12-01,Standard,G-0582,2.0,
A & B HOME HEALTH INC,4431 DAVIE RD STE 119,108075,FL,33314,2019-02-28,Standard,G-0616,1.0,
"TRINITY HEALTH CARE SERVICES, INC.",3951 N HAVERHILL RD STE 202-204,108081,FL,33417,2017-01-30,Standard,G-0580,4.0,
"TRINITY HEALTH CARE SERVICES, INC.",3951 N HAVERHILL RD STE 202-204,108081,FL,33417,2017-01-30,Standard,G-0582,4.0,
"TRINITY HEALTH CARE SERVICES, INC.",3951 N HAVERHILL RD STE 202-204,108081,FL,33417,2017-01-30,Standard,G-0606,4.0,
"TRINITY HEALTH CARE SERVICES, INC.",3951 N HAVERHILL RD STE 202-204,108081,FL,33417,2017-01-30,Standard,G-0798,4.0,
"PRO-HEALTH NURSING SERVICES, INC.",2231 N UNIVERSITY DR UNIT C,108085,FL,33024,2018-08-06,Complaint,G-0480,,2.0
"PRO-HEALTH NURSING SERVICES, INC.",2231 N UNIVERSITY DR UNIT C,108085,FL,33024,2018-08-06,Complaint,G-0726,,2.0
AMBAR HOME HEALTH AGENCY INC,633 NE 167TH ST STE 809,108089,FL,33162,2019-04-02,Standard,E-0009,8.0,
AMBAR HOME HEALTH AGENCY INC,633 NE 167TH ST STE 809,108089,FL,33162,2019-04-02,Standard,E-0032,8.0,
AMBAR HOME HEALTH AGENCY INC,633 NE 167TH ST STE 809,108089,FL,33162,2019-04-02,Standard,E-0037,8.0,
AMBAR HOME HEALTH AGENCY INC,633 NE 167TH ST STE 809,108089,FL,33162,2019-04-02,Standard,G-0536,8.0,
AMBAR HOME HEALTH AGENCY INC,633 NE 167TH ST STE 809,108089,FL,33162,2019-04-02,Standard,G-0574,8.0,
AMBAR HOME HEALTH AGENCY INC,633 NE 167TH ST STE 809,108089,FL,33162,2019-04-02,Standard,G-0682,8.0,
AMBAR HOME HEALTH AGENCY INC,633 NE 167TH ST STE 809,108089,FL,33162,2019-04-02,Standard,G-0722,8.0,
AMBAR HOME HEALTH AGENCY INC,633 NE 167TH ST STE 809,108089,FL,33162,2019-04-02,Standard,G-0768,8.0,
FIRSTAT NURSING SERVICES,3201 W COMMERCIAL BLVD STE 114,108092,FL,33309,2017-03-08,Standard,G-0158,2.0,
FIRSTAT NURSING SERVICES,3201 W COMMERCIAL BLVD STE 114,108092,FL,33309,2017-03-08,Standard,G-0176,2.0,
AMERI-CARE PROFESSIONAL SERVICE INC,760 EAST 49TH STREET,108093,FL,33013,2019-01-17,Standard,G-1010,3.0,
AMERI-CARE PROFESSIONAL SERVICE INC,760 EAST 49TH STREET,108093,FL,33013,2019-01-17,Standard,G-1012,3.0,
AMERI-CARE PROFESSIONAL SERVICE INC,760 EAST 49TH STREET,108093,FL,33013,2019-01-17,Standard,G-1024,3.0,
"DISTINGUISHED HOME HEALTH CARE SERVICES, INC.",11011 SHERIDAN ST STE 206,108097,FL,33026,2017-04-27,Standard,G-0798,2.0,
"DISTINGUISHED HOME HEALTH CARE SERVICES, INC.",11011 SHERIDAN ST STE 206,108097,FL,33026,2017-04-27,Standard,G-0984,2.0,
"ABSOLUTE HOME CARE, INC.",8000 N UNIVERSITY DR,108107,FL,33321,2018-01-31,Standard,G-0576,2.0,
"ABSOLUTE HOME CARE, INC.",8000 N UNIVERSITY DR,108107,FL,33321,2018-01-31,Standard,G-0608,2.0,
COASTAL HOME CARE INC,4700 140TH AVE STE C102,108109,FL,33765,2019-03-20,Complaint,G-0590,,2.0
COASTAL HOME CARE INC,4700 140TH AVE STE C102,108109,FL,33765,2019-03-20,Complaint,G-0948,,2.0
HOME HEALTH BY GULF COAST VILLAGE,1435 SANTA BARBARA BLVD UNIT 1,108114,FL,33991,2017-02-09,Standard,G-0145,3.0,
HOME HEALTH BY GULF COAST VILLAGE,1435 SANTA BARBARA BLVD UNIT 1,108114,FL,33991,2017-02-09,Standard,G-0174,3.0,
HOME HEALTH BY GULF COAST VILLAGE,1435 SANTA BARBARA BLVD UNIT 1,108114,FL,33991,2017-02-09,Standard,G-0574,3.0,
SUNCREST OMNI,1617 TENNESSEE AVE,108120,FL,32444,2019-04-25,Standard,G-0526,5.0,
SUNCREST OMNI,1617 TENNESSEE AVE,108120,FL,32444,2019-04-25,Standard,G-0572,5.0,
SUNCREST OMNI,1617 TENNESSEE AVE,108120,FL,32444,2019-04-25,Standard,G-0580,5.0,
SUNCREST OMNI,1617 TENNESSEE AVE,108120,FL,32444,2019-04-25,Standard,G-0590,5.0,
SUNCREST OMNI,1617 TENNESSEE AVE,108120,FL,32444,2019-04-25,Standard,G-0716,5.0,
SOUTHEAST HOMECARE,3125 W COMMERCIAL BLVD STE 110,108138,FL,33309,2018-12-05,Complaint,G-0598,,1.0
"RENAISSANCE HOME HEALTH CARE, INC.",14680 SW 8TH ST STE 206,108150,FL,33184,2018-08-23,Standard,G-0584,3.0,
"RENAISSANCE HOME HEALTH CARE, INC.",14680 SW 8TH ST STE 206,108150,FL,33184,2018-08-23,Standard,G-0818,3.0,
"RENAISSANCE HOME HEALTH CARE, INC.",14680 SW 8TH ST STE 206,108150,FL,33184,2018-08-23,Standard,G-0984,3.0,
SPECIALIZED NURSING SERVICES INC.,17011 NE 6TH AVENUE,108152,FL,33162,2017-06-22,Standard,G-0145,11.0,
SPECIALIZED NURSING SERVICES INC.,17011 NE 6TH AVENUE,108152,FL,33162,2017-06-22,Standard,G-0187,11.0,
SPECIALIZED NURSING SERVICES INC.,17011 NE 6TH AVENUE,108152,FL,33162,2017-06-22,Standard,G-0574,11.0,
SPECIALIZED NURSING SERVICES INC.,17011 NE 6TH AVENUE,108152,FL,33162,2017-06-22,Standard,G-0580,11.0,
SPECIALIZED NURSING SERVICES INC.,17011 NE 6TH AVENUE,108152,FL,33162,2017-06-22,Standard,G-0582,11.0,
SPECIALIZED NURSING SERVICES INC.,17011 NE 6TH AVENUE,108152,FL,33162,2017-06-22,Standard,G-0584,11.0,
SPECIALIZED NURSING SERVICES INC.,17011 NE 6TH AVENUE,108152,FL,33162,2017-06-22,Standard,G-0590,11.0,
SPECIALIZED NURSING SERVICES INC.,17011 NE 6TH AVENUE,108152,FL,33162,2017-06-22,Standard,G-0606,11.0,
SPECIALIZED NURSING SERVICES INC.,17011 NE 6TH AVENUE,108152,FL,33162,2017-06-22,Standard,G-0798,11.0,
SPECIALIZED NURSING SERVICES INC.,17011 NE 6TH AVENUE,108152,FL,33162,2017-06-22,Standard,G-0984,11.0,
SPECIALIZED NURSING SERVICES INC.,17011 NE 6TH AVENUE,108152,FL,33162,2017-06-22,Standard,G-1022,11.0,
MEDICAL SERVICES OF AMERICA HOME HEALTH,2221 LEE RD STE 28,108155,FL,32789,2019-02-06,Standard,G-0444,1.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0414,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0446,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0536,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0574,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0578,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0608,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0622,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0682,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0710,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0716,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0808,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0982,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-0984,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-1010,15.0,
"CARING PROFESSIONAL SERVICES, INC.",1681 W 37TH ST UNITS 13 AND 14,108169,FL,33012,2019-03-29,Standard,G-1012,15.0,
MEDERI CARETENDERS,5260 STATION WAY BLDG B,108171,FL,34233,2017-04-05,Standard,G-0158,1.0,
"AMERICARE HOME HEALTH SERVICES, INC.",5020 TAMIAMI TRL N STE 200,108172,FL,34103,2018-10-31,Complaint,G-0580,,4.0
"AMERICARE HOME HEALTH SERVICES, INC.",5020 TAMIAMI TRL N STE 200,108172,FL,34103,2018-10-31,Complaint,G-0610,,4.0
"AMERICARE HOME HEALTH SERVICES, INC.",5020 TAMIAMI TRL N STE 200,108172,FL,34103,2018-10-31,Complaint,G-0612,,4.0
"AMERICARE HOME HEALTH SERVICES, INC.",5020 TAMIAMI TRL N STE 200,108172,FL,34103,2018-10-31,Complaint,G-0706,,4.0
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0004,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0006,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0007,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0009,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0013,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0019,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0021,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0023,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0024,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0029,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0030,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0031,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0032,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0033,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0034,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0036,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0037,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,E-0039,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-0372,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-0414,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-0434,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-0442,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-0446,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-0536,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-0574,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-0576,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-0582,31.0,
