provider_name,CMS_ID,Ecosystem_Name,address,city,state,zip_code,Ownership_Type,quality_of_patient_care_star_rating,hhcahps_survey_summary_star_rating,percent_of_patients_who_reported_that_their_home_health_team_discussed_medicines_pain_and_home_safety_with_them,percent_of_patients_who_reported_that_their_home_health_team_communicated_well_with_them,how_often_home_health_patients_had_to_be_admitted_to_the_hospital,alleg_total,def_total,pred_all_diff_ptile_rank,pred_med_diff_ptile_rank,pred_chf_diff_ptile_rank,pred_med_high_diff_ptile_rank,pred_med_low_diff_ptile_rank,pred_surg_high_risk_diff_ptile_rank,pred_surg_diff_ptile_rank,pred_surg_low_risk_diff_ptile_rank,pred_lung_diff_ptile_rank,pred_all_comp_rate,pred_all_state_rate,pred_med_other_comp_rate,pred_med_other_state_rate,pred_surg_other_comp_rate,pred_surg_other_state_rate,pred_CHF_comp_rate,pred_CHF_state_rate,pred_med_high_comp_rate,pred_med_high_state_rate,pred_med_low_comp_rate,pred_med_low_state_rate,pred_surg_high_comp_rate,pred_surg_high_state_rate,pred_surg_low_comp_rate,pred_surg_low_state_rate,pred_lung_diff_comp_rate,pred_lung_diff_state_rate
Signature Homenow,'108427,FL_Seminole,283 CRANES ROOST BLVD STE 150,ALTAMONTE SPRINGS,FL,32779,For-Profit,3.0,3,0.8,0.78,0.19899999999999998,,,N/A,N/A,C,N/A,C,C,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Tehc Llc,'107717,FL_Seminole,1971 LEE RD STE 100,WINTER PARK,FL,32707,For-Profit,3.0,2,0.76,0.71,0.183,,,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Tmg Home Health Care  Inc,'687007,FL_Seminole,1107 PERSON ST,KISSIMMEE,FL,32708,For-Profit,,Not Available,,,,2.0,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Total Care Home Services Inc,'683154,FL_Seminole,3375 W VINE ST SUITE 202,KISSIMMEE,FL,32746,For-Profit,,Not Available,,,0.14800000000000002,,,N/A,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Towers Home Care,'107510,FL_Seminole,404 MARIPOSA ST  STE A,ORLANDO,FL,32714,Non-Profit,2.5,3,0.67,0.83,0.184,,,N/A,N/A,C,N/A,A,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Trilogy Home Healthcare,'683131,FL_Seminole,2701 MICHIGAN AVE STE J,KISSIMMEE,FL,32707,For-Profit,,Not Available,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Advanced Nursing Concepts Llc,'107728,FL_Sumter,1599 TROPICAL COURT,TAVARES,FL,34785,For-Profit,3.5,5,0.87,0.92,0.109,,,N/A,N/A,E,N/A,C,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Adventhealth Home Care Gulf Coast,'108170,FL_Sumter,37834 MEDICAL ARTS CT,ZEPHYRHILLS,FL,33597,Non-Profit,3.5,4,0.83,0.87,0.158,,,N/A,N/A,C,N/A,C,C,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Adventhealth Home Care Northwest Florida,'109787,FL_Sumter,217 HOWELL AVE,BROOKSVILLE,FL,33585,Non-Profit,4.5,3,0.81,0.86,0.111,,,N/A,N/A,E,N/A,D,C,E,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.05715285074680709,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Adventhealth Home Care Waterman,'107155,FL_Sumter,3260 WATERMAN WAY,TAVARES,FL,33513,Non-Profit,3.5,4,0.85,0.86,0.162,,,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
All About Home Care Management Llc,'103167,FL_Sumter,6158 SW STATE RD 200 STE 200,OCALA,FL,32162,For-Profit,4.0,4,0.83,0.9,0.161,,,N/A,N/A,C,N/A,C,B,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.07476290969191579,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
All Coast Therapy Services Inc,'108268,FL_Sumter,13940 N US HWY 441 BLDG 603 STE 603,LADY LAKE,FL,34785,For-Profit,4.5,4,0.84,0.92,0.157,,,N/A,N/A,C,N/A,C,D,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Amedisys Home Health,'107403,FL_Sumter,1045 OLD MILL RUN,THE VILLAGES,FL,32162,For-Profit,4.0,3,0.79,0.83,0.142,,,N/A,N/A,D,N/A,C,B,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.07476290969191579,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Amedisys Home Health,'109669,FL_Sumter,2772 NW 43RD ST STE C,GAINESVILLE,FL,32162,For-Profit,4.0,4,0.88,0.89,0.158,,,N/A,N/A,C,N/A,D,C,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
American Nurses,'108258,FL_Sumter,1510 E COLONIAL DR STE 101,ORLANDO,FL,32162,For-Profit,1.5,Not Available,,,,2.0,16.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Angels Care Home Health,'108236,FL_Sumter,2400 S HIGHWAY 27 STE 4206,CLERMONT,FL,34484,For-Profit,2.5,3,0.82,0.8,0.245,,,N/A,N/A,A,N/A,A,A,A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.0873906783259167,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.08379994087018598,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Baycare Home Care Inc,'107285,FL_Sumter,8020 WOODLAND CENTER BLVD STE 100,TAMPA,FL,33513,Non-Profit,5.0,3,0.79,0.81,0.142,,,N/A,N/A,D,N/A,E,E,E,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.05715285074680709,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.13951623684004513,0.1686206538,0.057047851501914916,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Baycare Home Care Inc,'107398,FL_Sumter,1450 E NORTH BLVD UNITS 8 & 9,LEESBURG,FL,33514,Non-Profit,4.5,4,0.83,0.89,0.175,2.0,2.0,D,C,A,N/A,C,C,C,D,C,0.13950771953687022,0.1654796643,0.17183775938045825,0.1968206112,0.07333099539465843,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.05221834576595843,0.1209888648,0.06106333233641651,0.2041557588
Baycare Home Care Inc,'107417,FL_Sumter,6471 OREGON JAY RD,WEEKI WACHEE,FL,32162,Non-Profit,4.5,3,0.8,0.86,0.163,,,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Better @ Home,'107736,FL_Sumter,3021 SW 27TH AVE,OCALA,FL,32162,For-Profit,4.5,4,0.84,0.88,0.145,,,N/A,N/A,C,N/A,D,E,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.057047851501914916,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Better @ Home,'108235,FL_Sumter,1554 BELLA CRUZ DR,LADY LAKE,FL,34785,Non-Profit,4.5,4,0.84,0.88,0.174,,1.0,N/A,C,C,N/A,C,D,C,C,C,0.1654735041007257,0.1654796643,0.17183775938045825,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.05997008360517951,0.0641277957,0.06278004029749262,0.1209888648,0.06106333233641651,0.2041557588
Better Life Home Health,'109154,FL_Sumter,15600 S US HIGHWAY 441 STE B,SUMMERFIELD,FL,32162,For-Profit,4.5,4,0.84,0.89,0.128,,,N/A,N/A,D,N/A,C,D,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Better@Home,'107236,FL_Sumter,2400 S US HGWY 27 STE D(4)-306,CLERMONT,FL,34785,For-Profit,5.0,4,0.88,0.9,0.147,,,N/A,N/A,C,N/A,D,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Brookdale Home Health,'109581,FL_Sumter,3325 WEDGEWOOD LN,THE VILLAGES,FL,34785,For-Profit,4.0,3,0.79,0.82,0.147,,,N/A,N/A,C,N/A,C,A,A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.0873906783259167,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.08379994087018598,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Brooks Rehabilitation Home Health,'107628,FL_Sumter,6676 CORPORATE CENTER PKWY,JACKSONVILLE,FL,32162,For-Profit,4.5,3,0.82,0.85,0.154,2.0,,N/A,N/A,B,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.17159265231340243,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Brooks Rehabilitation Home Health,'109754,FL_Sumter,3424 SAINT JOHNS AVE,PALATKA,FL,33513,Non-Profit,4.0,4,0.84,0.88,0.159,,,N/A,N/A,C,N/A,D,D,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Carter Healthcare,'108238,FL_Sumter,980 DEL MAR DRIVE,THE VILLAGES,FL,33597,For-Profit,5.0,4,0.82,0.9,0.151,,,N/A,N/A,C,N/A,E,A,A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.0873906783259167,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.13951623684004513,0.1686206538,0.08379994087018598,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Citrus Home Health Inc,'107222,FL_Sumter,7870 SW 103RD STREET ROAD  SUITE 202,OCALA,FL,33597,For-Profit,4.5,Not Available,0.71,0.73,0.15,,,N/A,N/A,C,N/A,B,B,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.07476290969191579,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Classic Home Health Services,'107786,FL_Sumter,1504 SOUTH STREET,LEESBURG,FL,33513,For-Profit,3.5,4,0.8,0.89,0.17,,,N/A,N/A,C,N/A,A,D,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Comprehensive Home Care Of Hernando Llc,'108000,FL_Sumter,5085 COMMERCIAL WAY UNIT 2,SPRING HILL,FL,32162,For-Profit,4.0,4,0.82,0.88,0.151,,,N/A,N/A,C,N/A,B,D,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Concierge Home Care,'108320,FL_Sumter,620 S LAKE ST  STE 3,LEESBURG,FL,33585,For-Profit,5.0,4,0.85,0.84,0.172,2.0,2.0,E,D,A,N/A,C,C,D,C,C,0.13452933334285733,0.1654796643,0.16323556765177735,0.1968206112,0.06722152867657201,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.06278004029749262,0.1209888648,0.06106333233641651,0.2041557588
Crown Home Health Care  Inc,'683176,FL_Sumter,3900 LAKE CENTER DR STE A4,MOUNT DORA,FL,32162,For-Profit,2.5,1,0.74,0.7,0.073,,4.0,N/A,C,E,N/A,C,B,C,C,C,0.1654735041007257,0.1654796643,0.17183775938045825,0.1968206112,0.07333099539465843,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.07476290969191579,0.0641277957,0.06278004029749262,0.1209888648,0.06106333233641651,0.2041557588
Doctors Choice Home Care,'109449,FL_Sumter,5800 NW 39TH AVE STE 104,GAINESVILLE,FL,34785,For-Profit,4.5,3,0.73,0.82,0.16399999999999998,,,N/A,N/A,C,N/A,B,C,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Encompass Health Home Health,'108449,FL_Sumter,16348 CORTEZ BLVD UNIT B,BROOKSVILLE,FL,33597,For-Profit,4.5,3,0.83,0.87,0.182,,,N/A,N/A,C,N/A,D,D,E,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.05715285074680709,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Encompass Health Home Health,'109532,FL_Sumter,2143 E FORT KING STREET SUITE 102,OCALA,FL,32162,For-Profit,3.5,4,0.86,0.89,0.154,,,N/A,N/A,C,N/A,C,E,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.057047851501914916,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Encompass Health Home Health,'109775,FL_Sumter,1635 E HIGHWAY 50 SUITE 200-C,CLERMONT,FL,34785,For-Profit,4.5,4,0.83,0.87,0.175,2.0,,N/A,N/A,A,N/A,C,D,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Florida First Care Inc,'109442,FL_Sumter,800 ZEAGLER DR STE 220,PALATKA,FL,33513,For-Profit,4.0,4,0.85,0.87,0.155,,,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Florida Homecare Specialists Inc,'109071,FL_Sumter,130 N OLD DIXIE HWY,LADY LAKE,FL,34785,For-Profit,4.5,4,0.78,0.88,0.151,,,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Florida Homecare Specialists Of Citrus Llc,'109673,FL_Sumter,6216 W GULF TO LAKE HWY,CRYSTAL RIVER,FL,34484,For-Profit,3.5,Not Available,0.84,0.89,0.157,,,N/A,N/A,C,N/A,B,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Greystone Home Healthcare,'109151,FL_Sumter,1400 US HWY 441 N STE 553,THE VILLAGES,FL,33514,For-Profit,3.5,3,0.8,0.84,0.14,,,N/A,N/A,D,N/A,C,E,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.057047851501914916,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Heal At Home Healthcare,'107556,FL_Sumter,5036 SE 110TH ST STE 101,BELLEVIEW,FL,33514,For-Profit,3.0,3,0.74,0.84,0.16699999999999998,6.0,,N/A,N/A,A,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Helping Hands Home Care Inc,'108226,FL_Sumter,1740 SE 18TH ST #1103,OCALA,FL,34785,For-Profit,3.5,3,0.73,0.83,0.154,,3.0,N/A,B,B,N/A,B,C,C,B,B,0.1654735041007257,0.1654796643,0.18017305883463614,0.1968206112,0.07333099539465843,0.07891721970000001,0.17159265231340243,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.06693840071696654,0.0641277957,0.08027026355074385,0.1209888648,0.06874172644264173,0.2041557588
Home Advantage Health Care,'107675,FL_Sumter,5925 SE ABSHIER BLVD,BELLEVIEW,FL,33597,For-Profit,3.5,3,0.79,0.85,0.151,,,N/A,N/A,C,N/A,C,C,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Horizon Homecare Llc,'108223,FL_Sumter,2977 LANDOVER BLVD,SPRING HILL,FL,33521,For-Profit,5.0,3,0.82,0.85,0.192,,,N/A,N/A,C,N/A,C,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Interim Healthcare Of Leesburg,'683162,FL_Sumter,9738 US HWY 441 STE 103,LEESBURG,FL,33538,For-Profit,3.5,2,0.66,0.78,0.166,,,N/A,N/A,C,N/A,B,B,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.07476290969191579,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
J & J Home Health Care Llc,'683177,FL_Sumter,1330 CITIZENS BLVD 403,LEESBURG,FL,32162,For-Profit,4.0,Not Available,,,0.18,,,N/A,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Kindred At Home,'107684,FL_Sumter,4465 NORTH LECANTO HIGHWAY STE 7A,BEVERLY HILLS,FL,33538,For-Profit,3.5,4,0.86,0.88,0.15,,1.0,N/A,E,C,N/A,C,A,A,A,C,0.1654735041007257,0.1654796643,0.14930899137135406,0.1968206112,0.0873906783259167,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.08379994087018598,0.0641277957,0.1013720952044475,0.1209888648,0.06106333233641651,0.2041557588
Kindred At Home,'108045,FL_Sumter,900 MAIN ST STE 301,THE VILLAGES,FL,34484,For-Profit,3.5,3,0.84,0.83,0.147,,1.0,N/A,D,C,N/A,A,C,C,C,C,0.1654735041007257,0.1654796643,0.16323556765177735,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.06693840071696654,0.0641277957,0.06278004029749262,0.1209888648,0.06106333233641651,0.2041557588
Lake Centre Home Care  Llc,'108416,FL_Sumter,310 MARKET ST,LEESBURG,FL,34484,For-Profit,4.5,4,0.84,0.89,0.107,,,N/A,N/A,E,N/A,D,D,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Mederi Caretenders,'107500,FL_Sumter,18118 POWELL RD,BROOKSVILLE,FL,33521,For-Profit,4.5,3,0.82,0.83,0.159,,,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
Munroe Regional Homecare Llc,'107009,FL_Sumter,2201 SE 30TH AVENUE SUITE 301,OCALA,FL,34785,For-Profit,5.0,4,0.84,0.89,0.149,,1.0,N/A,D,C,N/A,D,C,C,C,E,0.1654735041007257,0.1654796643,0.16323556765177735,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.06693840071696654,0.0641277957,0.06278004029749262,0.1209888648,0.054507559799998266,0.2041557588
Nurse On Call,'108048,FL_Sumter,3630 SW 47TH AVE  STE 200,GAINESVILLE,FL,33514,For-Profit,3.5,3,0.79,0.83,0.17600000000000002,3.0,,N/A,N/A,A,N/A,C,D,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588
